IP Origen,IP Destino,MAC Origen,MAC Destino,Puerto Ori,Puerto Des,Protocolo,Longitud,Hora Captura,Nombre de Dispositivos,Sitio/App Destino,Hostname Remoto,SSID
189.195.64.239,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,60111,TCP,1514,2026-03-06 17:55:13,Equipo-76.180,Puerto 60111,Red-Local,Estudiantes
189.195.64.239,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,60111,TCP,1514,2026-03-06 17:55:13,Equipo-76.180,Puerto 60111,Red-Local,Estudiantes
189.195.64.239,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,60111,TCP,1514,2026-03-06 17:55:13,Equipo-76.180,Puerto 60111,Red-Local,Estudiantes
192.178.57.54,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,62274,TCP,60,2026-03-06 17:55:13,Equipo-76.180,Puerto 62274,Red-Local,Estudiantes
192.178.57.54,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,62274,TCP,163,2026-03-06 17:55:13,Equipo-76.180,Puerto 62274,Red-Local,Estudiantes
192.178.57.54,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,62274,TCP,1514,2026-03-06 17:55:13,Equipo-76.180,Puerto 62274,Red-Local,Estudiantes
192.178.57.54,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,62274,TCP,574,2026-03-06 17:55:13,Equipo-76.180,Puerto 62274,Red-Local,Estudiantes
192.178.57.54,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,62274,TCP,194,2026-03-06 17:55:13,Equipo-76.180,Puerto 62274,Red-Local,Estudiantes
192.178.57.54,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,62274,TCP,1454,2026-03-06 17:55:13,Equipo-76.180,Puerto 62274,Red-Local,Estudiantes
192.178.57.54,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,62274,TCP,902,2026-03-06 17:55:13,Equipo-76.180,Puerto 62274,Red-Local,Estudiantes
192.178.57.54,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,62274,TCP,181,2026-03-06 17:55:13,Equipo-76.180,Puerto 62274,Red-Local,Estudiantes
172.16.76.180,189.195.64.239,d4:d8:53:5d:25:cd,88:15:44:a7:ba:6c,60111,443,TCP,54,2026-03-06 17:55:13,Equipo-76.180,rr4---sn-hxb5j5cax-uajz.googlevideo.com,N/A,Estudiantes
172.16.76.180,192.178.57.54,d4:d8:53:5d:25:cd,88:15:44:a7:ba:6c,62274,443,TCP,54,2026-03-06 17:55:13,Equipo-76.180,pnqroa-aj-in-f22.1e100.net,pnqroa-aj-in-f22.1e100.net,Estudiantes
172.16.76.180,192.178.57.54,d4:d8:53:5d:25:cd,88:15:44:a7:ba:6c,62274,443,TCP,93,2026-03-06 17:55:13,Equipo-76.180,pnqroa-aj-in-f22.1e100.net,pnqroa-aj-in-f22.1e100.net,Estudiantes
172.16.76.180,192.178.57.54,d4:d8:53:5d:25:cd,88:15:44:a7:ba:6c,62274,443,TCP,89,2026-03-06 17:55:13,Equipo-76.180,pnqroa-aj-in-f22.1e100.net,pnqroa-aj-in-f22.1e100.net,Estudiantes
192.178.57.54,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,62274,TCP,1454,2026-03-06 17:55:13,Equipo-76.180,Puerto 62274,Red-Local,Estudiantes
192.178.57.54,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,62274,TCP,473,2026-03-06 17:55:13,Equipo-76.180,Puerto 62274,Red-Local,Estudiantes
192.178.57.54,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,62274,TCP,181,2026-03-06 17:55:13,Equipo-76.180,Puerto 62274,Red-Local,Estudiantes
189.195.64.239,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,60111,TCP,1514,2026-03-06 17:55:13,Equipo-76.180,Puerto 60111,Red-Local,Estudiantes
189.195.64.239,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,60111,TCP,1514,2026-03-06 17:55:13,Equipo-76.180,Puerto 60111,Red-Local,Estudiantes
189.195.64.239,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,60111,TCP,1514,2026-03-06 17:55:13,Equipo-76.180,Puerto 60111,Red-Local,Estudiantes
189.195.64.239,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,60111,TCP,1514,2026-03-06 17:55:13,Equipo-76.180,Puerto 60111,Red-Local,Estudiantes
189.195.64.239,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,60111,TCP,1514,2026-03-06 17:55:13,Equipo-76.180,Puerto 60111,Red-Local,Estudiantes
189.195.64.239,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,60111,TCP,1514,2026-03-06 17:55:13,Equipo-76.180,Puerto 60111,Red-Local,Estudiantes
189.195.64.239,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,60111,TCP,1514,2026-03-06 17:55:13,Equipo-76.180,Puerto 60111,Red-Local,Estudiantes
189.195.64.239,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,60111,TCP,1514,2026-03-06 17:55:13,Equipo-76.180,Puerto 60111,Red-Local,Estudiantes
189.195.64.239,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,60111,TCP,1514,2026-03-06 17:55:13,Equipo-76.180,Puerto 60111,Red-Local,Estudiantes
189.195.64.239,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,60111,TCP,1514,2026-03-06 17:55:13,Equipo-76.180,Puerto 60111,Red-Local,Estudiantes
189.195.64.239,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,60111,TCP,1514,2026-03-06 17:55:13,Equipo-76.180,Puerto 60111,Red-Local,Estudiantes
189.195.64.239,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,60111,TCP,1514,2026-03-06 17:55:13,Equipo-76.180,Puerto 60111,Red-Local,Estudiantes
172.16.76.180,192.178.57.54,d4:d8:53:5d:25:cd,88:15:44:a7:ba:6c,62274,443,TCP,54,2026-03-06 17:55:13,Equipo-76.180,pnqroa-aj-in-f22.1e100.net,pnqroa-aj-in-f22.1e100.net,Estudiantes
172.16.76.180,189.195.64.239,d4:d8:53:5d:25:cd,88:15:44:a7:ba:6c,60111,443,TCP,54,2026-03-06 17:55:13,Equipo-76.180,rr4---sn-hxb5j5cax-uajz.googlevideo.com,N/A,Estudiantes
189.195.64.239,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,60111,TCP,1514,2026-03-06 17:55:13,Equipo-76.180,Puerto 60111,Red-Local,Estudiantes
189.195.64.239,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,60111,TCP,1514,2026-03-06 17:55:13,Equipo-76.180,Puerto 60111,Red-Local,Estudiantes
189.195.64.239,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,60111,TCP,1514,2026-03-06 17:55:13,Equipo-76.180,Puerto 60111,Red-Local,Estudiantes
189.195.64.239,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,60111,TCP,1514,2026-03-06 17:55:13,Equipo-76.180,Puerto 60111,Red-Local,Estudiantes
189.195.64.239,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,60111,TCP,1514,2026-03-06 17:55:13,Equipo-76.180,Puerto 60111,Red-Local,Estudiantes
189.195.64.239,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,60111,TCP,1514,2026-03-06 17:55:13,Equipo-76.180,Puerto 60111,Red-Local,Estudiantes
189.195.64.239,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,60111,TCP,1514,2026-03-06 17:55:13,Equipo-76.180,Puerto 60111,Red-Local,Estudiantes
189.195.64.239,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,60111,TCP,1514,2026-03-06 17:55:13,Equipo-76.180,Puerto 60111,Red-Local,Estudiantes
189.195.64.239,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,60111,TCP,1514,2026-03-06 17:55:13,Equipo-76.180,Puerto 60111,Red-Local,Estudiantes
189.195.64.239,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,60111,TCP,1514,2026-03-06 17:55:13,Equipo-76.180,Puerto 60111,Red-Local,Estudiantes
189.195.64.239,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,60111,TCP,1514,2026-03-06 17:55:13,Equipo-76.180,Puerto 60111,Red-Local,Estudiantes
189.195.64.239,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,60111,TCP,1514,2026-03-06 17:55:13,Equipo-76.180,Puerto 60111,Red-Local,Estudiantes
172.16.76.180,189.195.64.239,d4:d8:53:5d:25:cd,88:15:44:a7:ba:6c,60111,443,TCP,54,2026-03-06 17:55:13,Equipo-76.180,rr4---sn-hxb5j5cax-uajz.googlevideo.com,N/A,Estudiantes
189.195.64.239,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,60111,TCP,1514,2026-03-06 17:55:13,Equipo-76.180,Puerto 60111,Red-Local,Estudiantes
189.195.64.239,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,60111,TCP,1514,2026-03-06 17:55:13,Equipo-76.180,Puerto 60111,Red-Local,Estudiantes
189.195.64.239,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,60111,TCP,1514,2026-03-06 17:55:13,Equipo-76.180,Puerto 60111,Red-Local,Estudiantes
189.195.64.239,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,60111,TCP,1514,2026-03-06 17:55:13,Equipo-76.180,Puerto 60111,Red-Local,Estudiantes
189.195.64.239,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,60111,TCP,1514,2026-03-06 17:55:13,Equipo-76.180,Puerto 60111,Red-Local,Estudiantes
189.195.64.239,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,60111,TCP,1514,2026-03-06 17:55:13,Equipo-76.180,Puerto 60111,Red-Local,Estudiantes
189.195.64.239,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,60111,TCP,1514,2026-03-06 17:55:13,Equipo-76.180,Puerto 60111,Red-Local,Estudiantes
189.195.64.239,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,60111,TCP,1514,2026-03-06 17:55:13,Equipo-76.180,Puerto 60111,Red-Local,Estudiantes
189.195.64.239,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,60111,TCP,1514,2026-03-06 17:55:13,Equipo-76.180,Puerto 60111,Red-Local,Estudiantes
189.195.64.239,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,60111,TCP,1514,2026-03-06 17:55:13,Equipo-76.180,Puerto 60111,Red-Local,Estudiantes
189.195.64.239,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,60111,TCP,1514,2026-03-06 17:55:13,Equipo-76.180,Puerto 60111,Red-Local,Estudiantes
189.195.64.239,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,60111,TCP,1514,2026-03-06 17:55:13,Equipo-76.180,Puerto 60111,Red-Local,Estudiantes
172.16.76.180,189.195.64.239,d4:d8:53:5d:25:cd,88:15:44:a7:ba:6c,60111,443,TCP,54,2026-03-06 17:55:13,Equipo-76.180,rr4---sn-hxb5j5cax-uajz.googlevideo.com,N/A,Estudiantes
189.195.64.239,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,60111,TCP,1514,2026-03-06 17:55:13,Equipo-76.180,Puerto 60111,Red-Local,Estudiantes
189.195.64.239,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,60111,TCP,1514,2026-03-06 17:55:13,Equipo-76.180,Puerto 60111,Red-Local,Estudiantes
189.195.64.239,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,60111,TCP,1514,2026-03-06 17:55:13,Equipo-76.180,Puerto 60111,Red-Local,Estudiantes
189.195.64.239,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,60111,TCP,1514,2026-03-06 17:55:13,Equipo-76.180,Puerto 60111,Red-Local,Estudiantes
189.195.64.239,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,60111,TCP,1514,2026-03-06 17:55:13,Equipo-76.180,Puerto 60111,Red-Local,Estudiantes
189.195.64.239,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,60111,TCP,1514,2026-03-06 17:55:13,Equipo-76.180,Puerto 60111,Red-Local,Estudiantes
189.195.64.239,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,60111,TCP,1514,2026-03-06 17:55:13,Equipo-76.180,Puerto 60111,Red-Local,Estudiantes
189.195.64.239,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,60111,TCP,1514,2026-03-06 17:55:13,Equipo-76.180,Puerto 60111,Red-Local,Estudiantes
189.195.64.239,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,60111,TCP,1514,2026-03-06 17:55:13,Equipo-76.180,Puerto 60111,Red-Local,Estudiantes
189.195.64.239,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,60111,TCP,1514,2026-03-06 17:55:13,Equipo-76.180,Puerto 60111,Red-Local,Estudiantes
189.195.64.239,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,60111,TCP,1514,2026-03-06 17:55:13,Equipo-76.180,Puerto 60111,Red-Local,Estudiantes
189.195.64.239,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,60111,TCP,1514,2026-03-06 17:55:13,Equipo-76.180,Puerto 60111,Red-Local,Estudiantes
189.195.64.239,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,60111,TCP,1514,2026-03-06 17:55:13,Equipo-76.180,Puerto 60111,Red-Local,Estudiantes
189.195.64.239,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,60111,TCP,1514,2026-03-06 17:55:13,Equipo-76.180,Puerto 60111,Red-Local,Estudiantes
189.195.64.239,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,60111,TCP,1514,2026-03-06 17:55:13,Equipo-76.180,Puerto 60111,Red-Local,Estudiantes
189.195.64.239,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,60111,TCP,1514,2026-03-06 17:55:13,Equipo-76.180,Puerto 60111,Red-Local,Estudiantes
189.195.64.239,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,60111,TCP,1514,2026-03-06 17:55:13,Equipo-76.180,Puerto 60111,Red-Local,Estudiantes
189.195.64.239,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,60111,TCP,1514,2026-03-06 17:55:13,Equipo-76.180,Puerto 60111,Red-Local,Estudiantes
189.195.64.239,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,60111,TCP,1514,2026-03-06 17:55:13,Equipo-76.180,Puerto 60111,Red-Local,Estudiantes
189.195.64.239,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,60111,TCP,1514,2026-03-06 17:55:13,Equipo-76.180,Puerto 60111,Red-Local,Estudiantes
189.195.64.239,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,60111,TCP,1514,2026-03-06 17:55:13,Equipo-76.180,Puerto 60111,Red-Local,Estudiantes
189.195.64.239,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,60111,TCP,1514,2026-03-06 17:55:13,Equipo-76.180,Puerto 60111,Red-Local,Estudiantes
189.195.64.239,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,60111,TCP,1514,2026-03-06 17:55:13,Equipo-76.180,Puerto 60111,Red-Local,Estudiantes
189.195.64.239,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,60111,TCP,1514,2026-03-06 17:55:13,Equipo-76.180,Puerto 60111,Red-Local,Estudiantes
172.16.76.180,189.195.64.239,d4:d8:53:5d:25:cd,88:15:44:a7:ba:6c,60111,443,TCP,54,2026-03-06 17:55:13,Equipo-76.180,rr4---sn-hxb5j5cax-uajz.googlevideo.com,N/A,Estudiantes
189.195.64.239,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,60111,TCP,1514,2026-03-06 17:55:13,Equipo-76.180,Puerto 60111,Red-Local,Estudiantes
189.195.64.239,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,60111,TCP,1514,2026-03-06 17:55:13,Equipo-76.180,Puerto 60111,Red-Local,Estudiantes
189.195.64.239,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,60111,TCP,1514,2026-03-06 17:55:13,Equipo-76.180,Puerto 60111,Red-Local,Estudiantes
189.195.64.239,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,60111,TCP,1514,2026-03-06 17:55:13,Equipo-76.180,Puerto 60111,Red-Local,Estudiantes
189.195.64.239,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,60111,TCP,1514,2026-03-06 17:55:13,Equipo-76.180,Puerto 60111,Red-Local,Estudiantes
192.178.57.54,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,62274,TCP,60,2026-03-06 17:55:13,Equipo-76.180,Puerto 62274,Red-Local,Estudiantes
192.178.57.54,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,62274,TCP,60,2026-03-06 17:55:13,Equipo-76.180,Puerto 62274,Red-Local,Estudiantes
192.178.57.54,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,62274,TCP,60,2026-03-06 17:55:13,Equipo-76.180,Puerto 62274,Red-Local,Estudiantes
8.8.8.8,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,53,50985,UDP,101,2026-03-06 17:55:13,Equipo-76.180,tpc.googlesyndication.com,tpc.googlesyndication.com,Estudiantes
192.178.57.54,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,62274,TCP,1514,2026-03-06 17:55:13,Equipo-76.180,Puerto 62274,Red-Local,Estudiantes
192.178.57.54,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,62274,TCP,1514,2026-03-06 17:55:13,Equipo-76.180,Puerto 62274,Red-Local,Estudiantes
192.178.57.54,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,62274,TCP,1514,2026-03-06 17:55:13,Equipo-76.180,Puerto 62274,Red-Local,Estudiantes
189.195.64.239,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,60111,TCP,1514,2026-03-06 17:55:13,Equipo-76.180,Puerto 60111,Red-Local,Estudiantes
192.178.57.54,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,62274,TCP,1514,2026-03-06 17:55:13,Equipo-76.180,Puerto 62274,Red-Local,Estudiantes
189.195.64.239,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,60111,TCP,1514,2026-03-06 17:55:13,Equipo-76.180,Puerto 60111,Red-Local,Estudiantes
192.178.57.54,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,62274,TCP,1514,2026-03-06 17:55:13,Equipo-76.180,Puerto 62274,Red-Local,Estudiantes
189.195.64.239,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,60111,TCP,1514,2026-03-06 17:55:13,Equipo-76.180,Puerto 60111,Red-Local,Estudiantes
192.178.57.54,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,62274,TCP,1514,2026-03-06 17:55:13,Equipo-76.180,Puerto 62274,Red-Local,Estudiantes
189.195.64.239,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,60111,TCP,1514,2026-03-06 17:55:13,Equipo-76.180,Puerto 60111,Red-Local,Estudiantes
192.178.57.54,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,62274,TCP,924,2026-03-06 17:55:13,Equipo-76.180,Puerto 62274,Red-Local,Estudiantes
189.195.64.239,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,60111,TCP,1514,2026-03-06 17:55:13,Equipo-76.180,Puerto 60111,Red-Local,Estudiantes
189.195.64.239,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,60111,TCP,1514,2026-03-06 17:55:13,Equipo-76.180,Puerto 60111,Red-Local,Estudiantes
189.195.64.239,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,60111,TCP,1514,2026-03-06 17:55:13,Equipo-76.180,Puerto 60111,Red-Local,Estudiantes
189.195.64.239,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,60111,TCP,1514,2026-03-06 17:55:13,Equipo-76.180,Puerto 60111,Red-Local,Estudiantes
189.195.64.239,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,60111,TCP,1514,2026-03-06 17:55:13,Equipo-76.180,Puerto 60111,Red-Local,Estudiantes
189.195.64.239,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,60111,TCP,1514,2026-03-06 17:55:13,Equipo-76.180,Puerto 60111,Red-Local,Estudiantes
189.195.64.239,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,60111,TCP,1514,2026-03-06 17:55:13,Equipo-76.180,Puerto 60111,Red-Local,Estudiantes
189.195.64.239,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,60111,TCP,1514,2026-03-06 17:55:13,Equipo-76.180,Puerto 60111,Red-Local,Estudiantes
189.195.64.239,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,60111,TCP,1514,2026-03-06 17:55:13,Equipo-76.180,Puerto 60111,Red-Local,Estudiantes
189.195.64.239,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,60111,TCP,1514,2026-03-06 17:55:13,Equipo-76.180,Puerto 60111,Red-Local,Estudiantes
189.195.64.239,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,60111,TCP,1514,2026-03-06 17:55:13,Equipo-76.180,Puerto 60111,Red-Local,Estudiantes
189.195.64.239,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,60111,TCP,1514,2026-03-06 17:55:13,Equipo-76.180,Puerto 60111,Red-Local,Estudiantes
172.16.76.180,189.195.64.239,d4:d8:53:5d:25:cd,88:15:44:a7:ba:6c,60111,443,TCP,54,2026-03-06 17:55:13,Equipo-76.180,rr4---sn-hxb5j5cax-uajz.googlevideo.com,N/A,Estudiantes
172.16.76.180,192.178.57.54,d4:d8:53:5d:25:cd,88:15:44:a7:ba:6c,62274,443,TCP,54,2026-03-06 17:55:13,Equipo-76.180,pnqroa-aj-in-f22.1e100.net,pnqroa-aj-in-f22.1e100.net,Estudiantes
172.16.76.180,192.178.57.54,d4:d8:53:5d:25:cd,88:15:44:a7:ba:6c,62274,443,TCP,54,2026-03-06 17:55:13,Equipo-76.180,pnqroa-aj-in-f22.1e100.net,pnqroa-aj-in-f22.1e100.net,Estudiantes
172.16.76.180,189.195.64.239,d4:d8:53:5d:25:cd,88:15:44:a7:ba:6c,60111,443,TCP,54,2026-03-06 17:55:13,Equipo-76.180,rr4---sn-hxb5j5cax-uajz.googlevideo.com,N/A,Estudiantes
189.195.64.239,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,60111,TCP,1514,2026-03-06 17:55:13,Equipo-76.180,Puerto 60111,Red-Local,Estudiantes
189.195.64.239,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,60111,TCP,1514,2026-03-06 17:55:13,Equipo-76.180,Puerto 60111,Red-Local,Estudiantes
189.195.64.239,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,60111,TCP,1514,2026-03-06 17:55:13,Equipo-76.180,Puerto 60111,Red-Local,Estudiantes
189.195.64.239,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,60111,TCP,1514,2026-03-06 17:55:13,Equipo-76.180,Puerto 60111,Red-Local,Estudiantes
192.178.57.54,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,62274,TCP,60,2026-03-06 17:55:13,Equipo-76.180,Puerto 62274,Red-Local,Estudiantes
189.195.64.239,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,60111,TCP,1514,2026-03-06 17:55:13,Equipo-76.180,Puerto 60111,Red-Local,Estudiantes
189.195.64.239,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,60111,TCP,1514,2026-03-06 17:55:13,Equipo-76.180,Puerto 60111,Red-Local,Estudiantes
189.195.64.239,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,60111,TCP,1514,2026-03-06 17:55:13,Equipo-76.180,Puerto 60111,Red-Local,Estudiantes
189.195.64.239,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,60111,TCP,1514,2026-03-06 17:55:13,Equipo-76.180,Puerto 60111,Red-Local,Estudiantes
189.195.64.239,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,60111,TCP,1514,2026-03-06 17:55:13,Equipo-76.180,Puerto 60111,Red-Local,Estudiantes
189.195.64.239,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,60111,TCP,1514,2026-03-06 17:55:13,Equipo-76.180,Puerto 60111,Red-Local,Estudiantes
172.16.76.180,189.195.64.239,d4:d8:53:5d:25:cd,88:15:44:a7:ba:6c,60111,443,TCP,54,2026-03-06 17:55:13,Equipo-76.180,rr4---sn-hxb5j5cax-uajz.googlevideo.com,N/A,Estudiantes
189.195.64.239,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,60111,TCP,1514,2026-03-06 17:55:13,Equipo-76.180,Puerto 60111,Red-Local,Estudiantes
189.195.64.239,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,60111,TCP,1514,2026-03-06 17:55:13,Equipo-76.180,Puerto 60111,Red-Local,Estudiantes
