IP Origen,IP Destino,MAC Origen,MAC Destino,Puerto Ori,Puerto Des,Protocolo,Longitud,Hora Captura,Nombre de Dispositivos,Sitio/App Destino,Hostname Remoto,SSID
142.251.41.106,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,62461,TCP,1394,2026-03-05 17:38:57,Equipo-76.180,Puerto 62461,Red-Local,Estudiantes
142.251.41.106,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,62461,TCP,1454,2026-03-05 17:38:57,Equipo-76.180,Puerto 62461,Red-Local,Estudiantes
142.251.41.106,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,62461,TCP,139,2026-03-05 17:38:57,Equipo-76.180,Puerto 62461,Red-Local,Estudiantes
142.251.41.106,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,62459,TCP,1454,2026-03-05 17:38:57,Equipo-76.180,Puerto 62459,Red-Local,Estudiantes
142.251.41.106,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,62459,TCP,1454,2026-03-05 17:38:57,Equipo-76.180,Puerto 62459,Red-Local,Estudiantes
142.251.41.106,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,62459,TCP,1454,2026-03-05 17:38:57,Equipo-76.180,Puerto 62459,Red-Local,Estudiantes
142.251.41.106,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,62459,TCP,140,2026-03-05 17:38:57,Equipo-76.180,Puerto 62459,Red-Local,Estudiantes
142.251.41.106,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,62460,TCP,1454,2026-03-05 17:38:57,Equipo-76.180,Puerto 62460,Red-Local,Estudiantes
142.251.41.106,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,62460,TCP,1454,2026-03-05 17:38:57,Equipo-76.180,Puerto 62460,Red-Local,Estudiantes
142.251.41.106,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,62460,TCP,1514,2026-03-05 17:38:57,Equipo-76.180,Puerto 62460,Red-Local,Estudiantes
142.251.41.106,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,62460,TCP,81,2026-03-05 17:38:57,Equipo-76.180,Puerto 62460,Red-Local,Estudiantes
172.16.76.180,142.251.41.106,d4:d8:53:5d:25:cd,88:15:44:a7:ba:6c,62458,443,TCP,54,2026-03-05 17:38:57,Equipo-76.180,daily-cloudcode-pa.googleapis.com,tzqroa-ap-in-f10.1e100.net,Estudiantes
172.16.76.180,142.251.41.106,d4:d8:53:5d:25:cd,88:15:44:a7:ba:6c,62461,443,TCP,54,2026-03-05 17:38:57,Equipo-76.180,daily-cloudcode-pa.googleapis.com,tzqroa-ap-in-f10.1e100.net,Estudiantes
172.16.76.180,142.251.41.106,d4:d8:53:5d:25:cd,88:15:44:a7:ba:6c,62459,443,TCP,54,2026-03-05 17:38:57,Equipo-76.180,daily-cloudcode-pa.googleapis.com,tzqroa-ap-in-f10.1e100.net,Estudiantes
172.16.76.180,142.251.41.106,d4:d8:53:5d:25:cd,88:15:44:a7:ba:6c,62460,443,TCP,54,2026-03-05 17:38:57,Equipo-76.180,daily-cloudcode-pa.googleapis.com,tzqroa-ap-in-f10.1e100.net,Estudiantes
172.16.76.180,8.8.8.8,d4:d8:53:5d:25:cd,88:15:44:a7:ba:6c,62637,53,UDP,85,2026-03-05 17:38:57,Equipo-76.180,dns.google,dns.google,Estudiantes
13.107.5.93,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,62456,TCP,60,2026-03-05 17:38:57,Equipo-76.180,Puerto 62456,Red-Local,Estudiantes
172.16.76.180,142.251.41.106,d4:d8:53:5d:25:cd,88:15:44:a7:ba:6c,62460,443,TCP,134,2026-03-05 17:38:57,Equipo-76.180,daily-cloudcode-pa.googleapis.com,tzqroa-ap-in-f10.1e100.net,Estudiantes
172.16.76.180,142.251.41.106,d4:d8:53:5d:25:cd,88:15:44:a7:ba:6c,62460,443,TCP,606,2026-03-05 17:38:57,Equipo-76.180,daily-cloudcode-pa.googleapis.com,tzqroa-ap-in-f10.1e100.net,Estudiantes
172.16.76.180,142.251.41.106,d4:d8:53:5d:25:cd,88:15:44:a7:ba:6c,62459,443,TCP,134,2026-03-05 17:38:57,Equipo-76.180,daily-cloudcode-pa.googleapis.com,tzqroa-ap-in-f10.1e100.net,Estudiantes
172.16.76.180,142.251.41.106,d4:d8:53:5d:25:cd,88:15:44:a7:ba:6c,62461,443,TCP,134,2026-03-05 17:38:57,Equipo-76.180,daily-cloudcode-pa.googleapis.com,tzqroa-ap-in-f10.1e100.net,Estudiantes
172.16.76.180,142.251.41.106,d4:d8:53:5d:25:cd,88:15:44:a7:ba:6c,62459,443,TCP,605,2026-03-05 17:38:57,Equipo-76.180,daily-cloudcode-pa.googleapis.com,tzqroa-ap-in-f10.1e100.net,Estudiantes
172.16.76.180,142.251.41.106,d4:d8:53:5d:25:cd,88:15:44:a7:ba:6c,62461,443,TCP,567,2026-03-05 17:38:57,Equipo-76.180,daily-cloudcode-pa.googleapis.com,tzqroa-ap-in-f10.1e100.net,Estudiantes
8.8.8.8,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,53,62637,UDP,130,2026-03-05 17:38:57,Equipo-76.180,lh3.googleusercontent.com,lh3.googleusercontent.com,Estudiantes
172.16.76.180,192.178.56.161,d4:d8:53:5d:25:cd,88:15:44:a7:ba:6c,62466,443,TCP,66,2026-03-05 17:38:57,Equipo-76.180,lh3.googleusercontent.com,pnqroa-af-in-f1.1e100.net,Estudiantes
142.251.41.106,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,62459,TCP,60,2026-03-05 17:38:57,Equipo-76.180,Puerto 62459,Red-Local,Estudiantes
142.251.41.106,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,62460,TCP,60,2026-03-05 17:38:57,Equipo-76.180,Puerto 62460,Red-Local,Estudiantes
142.251.41.106,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,62460,TCP,60,2026-03-05 17:38:57,Equipo-76.180,Puerto 62460,Red-Local,Estudiantes
142.251.41.106,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,62461,TCP,60,2026-03-05 17:38:57,Equipo-76.180,Puerto 62461,Red-Local,Estudiantes
142.251.41.106,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,62459,TCP,60,2026-03-05 17:38:57,Equipo-76.180,Puerto 62459,Red-Local,Estudiantes
142.251.41.106,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,62461,TCP,60,2026-03-05 17:38:57,Equipo-76.180,Puerto 62461,Red-Local,Estudiantes
192.178.56.161,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,62466,TCP,66,2026-03-05 17:38:57,Equipo-76.180,Puerto 62466,Red-Local,Estudiantes
172.16.76.180,192.178.56.161,d4:d8:53:5d:25:cd,88:15:44:a7:ba:6c,62466,443,TCP,54,2026-03-05 17:38:57,Equipo-76.180,lh3.googleusercontent.com,pnqroa-af-in-f1.1e100.net,Estudiantes
172.16.76.180,192.178.56.161,d4:d8:53:5d:25:cd,88:15:44:a7:ba:6c,62466,443,TCP,1589,2026-03-05 17:38:57,Equipo-76.180,lh3.googleusercontent.com,pnqroa-af-in-f1.1e100.net,Estudiantes
172.16.76.180,192.178.56.161,d4:d8:53:5d:25:cd,88:15:44:a7:ba:6c,62466,443,TCP,1514,2026-03-05 17:38:57,Equipo-76.180,lh3.googleusercontent.com,pnqroa-af-in-f1.1e100.net,Estudiantes
192.178.56.161,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,62466,TCP,60,2026-03-05 17:38:57,Equipo-76.180,Puerto 62466,Red-Local,Estudiantes
13.107.5.93,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,62456,TCP,513,2026-03-05 17:38:57,Equipo-76.180,Puerto 62456,Red-Local,Estudiantes
192.178.56.161,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,62466,TCP,60,2026-03-05 17:38:57,Equipo-76.180,Puerto 62466,Red-Local,Estudiantes
192.178.56.161,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,62466,TCP,66,2026-03-05 17:38:57,Equipo-76.180,Puerto 62466,Red-Local,Estudiantes
13.107.5.93,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,62456,TCP,1514,2026-03-05 17:38:57,Equipo-76.180,Puerto 62456,Red-Local,Estudiantes
13.107.5.93,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,62456,TCP,60,2026-03-05 17:38:57,Equipo-76.180,Puerto 62456,Red-Local,Estudiantes
13.107.5.93,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,62456,TCP,1083,2026-03-05 17:38:57,Equipo-76.180,Puerto 62456,Red-Local,Estudiantes
172.16.76.180,13.107.5.93,d4:d8:53:5d:25:cd,88:15:44:a7:ba:6c,62456,443,TCP,54,2026-03-05 17:38:57,Equipo-76.180,default.exp-tas.com,N/A,Estudiantes
172.16.76.180,187.244.38.17,d4:d8:53:5d:25:cd,88:15:44:a7:ba:6c,62454,80,TCP,54,2026-03-05 17:38:57,Equipo-76.180,test.steampowered.com,N/A,Estudiantes
192.178.56.161,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,62466,TCP,1514,2026-03-05 17:38:57,Equipo-76.180,Puerto 62466,Red-Local,Estudiantes
192.178.56.161,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,62466,TCP,1394,2026-03-05 17:38:57,Equipo-76.180,Puerto 62466,Red-Local,Estudiantes
192.178.56.161,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,62466,TCP,1454,2026-03-05 17:38:57,Equipo-76.180,Puerto 62466,Red-Local,Estudiantes
192.178.56.161,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,62466,TCP,1454,2026-03-05 17:38:57,Equipo-76.180,Puerto 62466,Red-Local,Estudiantes
192.178.56.161,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,62466,TCP,1454,2026-03-05 17:38:57,Equipo-76.180,Puerto 62466,Red-Local,Estudiantes
192.178.56.161,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,62466,TCP,1454,2026-03-05 17:38:57,Equipo-76.180,Puerto 62466,Red-Local,Estudiantes
192.178.56.161,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,62466,TCP,909,2026-03-05 17:38:57,Equipo-76.180,Puerto 62466,Red-Local,Estudiantes
40.84.76.79,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,64411,TCP,81,2026-03-05 17:38:57,Equipo-76.180,Puerto 64411,Red-Local,Estudiantes
142.251.41.106,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,62461,TCP,787,2026-03-05 17:38:57,Equipo-76.180,Puerto 62461,Red-Local,Estudiantes
142.251.41.106,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,62461,TCP,81,2026-03-05 17:38:57,Equipo-76.180,Puerto 62461,Red-Local,Estudiantes
142.251.41.106,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,62460,TCP,1514,2026-03-05 17:38:57,Equipo-76.180,Puerto 62460,Red-Local,Estudiantes
142.251.41.106,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,62460,TCP,1394,2026-03-05 17:38:57,Equipo-76.180,Puerto 62460,Red-Local,Estudiantes
142.251.41.106,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,62460,TCP,252,2026-03-05 17:38:57,Equipo-76.180,Puerto 62460,Red-Local,Estudiantes
142.251.41.106,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,62460,TCP,81,2026-03-05 17:38:57,Equipo-76.180,Puerto 62460,Red-Local,Estudiantes
172.16.76.180,192.178.56.161,d4:d8:53:5d:25:cd,88:15:44:a7:ba:6c,62466,443,TCP,54,2026-03-05 17:38:57,Equipo-76.180,lh3.googleusercontent.com,pnqroa-af-in-f1.1e100.net,Estudiantes
172.16.76.180,142.251.41.106,d4:d8:53:5d:25:cd,88:15:44:a7:ba:6c,62461,443,TCP,54,2026-03-05 17:38:57,Equipo-76.180,daily-cloudcode-pa.googleapis.com,tzqroa-ap-in-f10.1e100.net,Estudiantes
172.16.76.180,142.251.41.106,d4:d8:53:5d:25:cd,88:15:44:a7:ba:6c,62460,443,TCP,54,2026-03-05 17:38:57,Equipo-76.180,daily-cloudcode-pa.googleapis.com,tzqroa-ap-in-f10.1e100.net,Estudiantes
172.16.76.180,192.178.56.161,d4:d8:53:5d:25:cd,88:15:44:a7:ba:6c,62466,443,TCP,118,2026-03-05 17:38:57,Equipo-76.180,lh3.googleusercontent.com,pnqroa-af-in-f1.1e100.net,Estudiantes
172.16.76.180,192.178.56.161,d4:d8:53:5d:25:cd,88:15:44:a7:ba:6c,62466,443,TCP,146,2026-03-05 17:38:57,Equipo-76.180,lh3.googleusercontent.com,pnqroa-af-in-f1.1e100.net,Estudiantes
172.16.76.180,192.178.56.161,d4:d8:53:5d:25:cd,88:15:44:a7:ba:6c,62466,443,TCP,181,2026-03-05 17:38:57,Equipo-76.180,lh3.googleusercontent.com,pnqroa-af-in-f1.1e100.net,Estudiantes
192.178.56.161,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,62466,TCP,60,2026-03-05 17:38:57,Equipo-76.180,Puerto 62466,Red-Local,Estudiantes
192.178.56.161,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,62466,TCP,116,2026-03-05 17:38:57,Equipo-76.180,Puerto 62466,Red-Local,Estudiantes
192.178.56.161,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,62466,TCP,85,2026-03-05 17:38:57,Equipo-76.180,Puerto 62466,Red-Local,Estudiantes
192.178.56.161,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,62466,TCP,366,2026-03-05 17:38:57,Equipo-76.180,Puerto 62466,Red-Local,Estudiantes
192.178.56.161,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,62466,TCP,1454,2026-03-05 17:38:57,Equipo-76.180,Puerto 62466,Red-Local,Estudiantes
192.178.56.161,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,62466,TCP,1454,2026-03-05 17:38:57,Equipo-76.180,Puerto 62466,Red-Local,Estudiantes
192.178.56.161,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,62466,TCP,1353,2026-03-05 17:38:57,Equipo-76.180,Puerto 62466,Red-Local,Estudiantes
192.178.56.161,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,62466,TCP,93,2026-03-05 17:38:57,Equipo-76.180,Puerto 62466,Red-Local,Estudiantes
172.16.76.180,192.178.56.161,d4:d8:53:5d:25:cd,88:15:44:a7:ba:6c,62466,443,TCP,54,2026-03-05 17:38:57,Equipo-76.180,lh3.googleusercontent.com,pnqroa-af-in-f1.1e100.net,Estudiantes
172.16.76.180,192.178.56.161,d4:d8:53:5d:25:cd,88:15:44:a7:ba:6c,62466,443,TCP,85,2026-03-05 17:38:57,Equipo-76.180,lh3.googleusercontent.com,pnqroa-af-in-f1.1e100.net,Estudiantes
172.16.76.180,192.178.56.161,d4:d8:53:5d:25:cd,88:15:44:a7:ba:6c,62466,443,TCP,93,2026-03-05 17:38:57,Equipo-76.180,lh3.googleusercontent.com,pnqroa-af-in-f1.1e100.net,Estudiantes
192.178.56.161,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,62466,TCP,60,2026-03-05 17:38:57,Equipo-76.180,Puerto 62466,Red-Local,Estudiantes
172.16.76.180,40.84.76.79,d4:d8:53:5d:25:cd,88:15:44:a7:ba:6c,64411,443,TCP,54,2026-03-05 17:38:57,Equipo-76.180,HTTPS,N/A,Estudiantes
172.16.76.180,216.239.32.223,d4:d8:53:5d:25:cd,88:15:44:a7:ba:6c,62467,443,TCP,66,2026-03-05 17:38:57,Equipo-76.180,firebaselogging-pa.googleapis.com,N/A,Estudiantes
216.239.32.223,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,62467,TCP,66,2026-03-05 17:38:57,Equipo-76.180,Puerto 62467,Red-Local,Estudiantes
172.16.76.180,216.239.32.223,d4:d8:53:5d:25:cd,88:15:44:a7:ba:6c,62467,443,TCP,54,2026-03-05 17:38:57,Equipo-76.180,firebaselogging-pa.googleapis.com,N/A,Estudiantes
172.16.76.180,216.239.32.223,d4:d8:53:5d:25:cd,88:15:44:a7:ba:6c,62467,443,TCP,634,2026-03-05 17:38:57,Equipo-76.180,firebaselogging-pa.googleapis.com,N/A,Estudiantes
216.239.32.223,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,62467,TCP,60,2026-03-05 17:38:57,Equipo-76.180,Puerto 62467,Red-Local,Estudiantes
142.251.41.106,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,62459,TCP,1514,2026-03-05 17:38:57,Equipo-76.180,Puerto 62459,Red-Local,Estudiantes
142.251.41.106,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,62459,TCP,447,2026-03-05 17:38:57,Equipo-76.180,Puerto 62459,Red-Local,Estudiantes
142.251.41.106,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,62459,TCP,81,2026-03-05 17:38:57,Equipo-76.180,Puerto 62459,Red-Local,Estudiantes
172.16.76.180,142.251.41.106,d4:d8:53:5d:25:cd,88:15:44:a7:ba:6c,62459,443,TCP,54,2026-03-05 17:38:57,Equipo-76.180,daily-cloudcode-pa.googleapis.com,tzqroa-ap-in-f10.1e100.net,Estudiantes
172.16.76.180,142.251.41.106,d4:d8:53:5d:25:cd,88:15:44:a7:ba:6c,62459,443,TCP,78,2026-03-05 17:38:57,Equipo-76.180,daily-cloudcode-pa.googleapis.com,tzqroa-ap-in-f10.1e100.net,Estudiantes
172.16.76.180,142.251.41.106,d4:d8:53:5d:25:cd,88:15:44:a7:ba:6c,62459,443,TCP,54,2026-03-05 17:38:57,Equipo-76.180,daily-cloudcode-pa.googleapis.com,tzqroa-ap-in-f10.1e100.net,Estudiantes
142.251.41.106,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,62459,TCP,60,2026-03-05 17:38:57,Equipo-76.180,Puerto 62459,Red-Local,Estudiantes
142.251.41.106,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,62459,TCP,60,2026-03-05 17:38:57,Equipo-76.180,Puerto 62459,Red-Local,Estudiantes
172.16.76.180,142.251.41.106,d4:d8:53:5d:25:cd,88:15:44:a7:ba:6c,62459,443,TCP,54,2026-03-05 17:38:57,Equipo-76.180,daily-cloudcode-pa.googleapis.com,tzqroa-ap-in-f10.1e100.net,Estudiantes
216.239.32.223,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,62467,TCP,273,2026-03-05 17:38:57,Equipo-76.180,Puerto 62467,Red-Local,Estudiantes
172.16.76.180,216.239.32.223,d4:d8:53:5d:25:cd,88:15:44:a7:ba:6c,62467,443,TCP,14654,2026-03-05 17:38:57,Equipo-76.180,firebaselogging-pa.googleapis.com,N/A,Estudiantes
216.239.32.223,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,62467,TCP,60,2026-03-05 17:38:57,Equipo-76.180,Puerto 62467,Red-Local,Estudiantes
216.239.32.223,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,62467,TCP,60,2026-03-05 17:38:57,Equipo-76.180,Puerto 62467,Red-Local,Estudiantes
216.239.32.223,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,62467,TCP,60,2026-03-05 17:38:57,Equipo-76.180,Puerto 62467,Red-Local,Estudiantes
216.239.32.223,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,62467,TCP,60,2026-03-05 17:38:57,Equipo-76.180,Puerto 62467,Red-Local,Estudiantes
216.239.32.223,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,62467,TCP,60,2026-03-05 17:38:57,Equipo-76.180,Puerto 62467,Red-Local,Estudiantes
216.239.32.223,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,62467,TCP,60,2026-03-05 17:38:57,Equipo-76.180,Puerto 62467,Red-Local,Estudiantes
216.239.32.223,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,62467,TCP,60,2026-03-05 17:38:57,Equipo-76.180,Puerto 62467,Red-Local,Estudiantes
216.239.32.223,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,62467,TCP,60,2026-03-05 17:38:57,Equipo-76.180,Puerto 62467,Red-Local,Estudiantes
216.239.32.223,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,62467,TCP,60,2026-03-05 17:38:57,Equipo-76.180,Puerto 62467,Red-Local,Estudiantes
216.239.32.223,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,62467,TCP,60,2026-03-05 17:38:57,Equipo-76.180,Puerto 62467,Red-Local,Estudiantes
172.16.76.180,216.239.32.223,d4:d8:53:5d:25:cd,88:15:44:a7:ba:6c,62467,443,TCP,14969,2026-03-05 17:38:57,Equipo-76.180,firebaselogging-pa.googleapis.com,N/A,Estudiantes
216.239.32.223,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,62467,TCP,60,2026-03-05 17:38:57,Equipo-76.180,Puerto 62467,Red-Local,Estudiantes
216.239.32.223,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,62467,TCP,60,2026-03-05 17:38:57,Equipo-76.180,Puerto 62467,Red-Local,Estudiantes
216.239.32.223,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,62467,TCP,60,2026-03-05 17:38:57,Equipo-76.180,Puerto 62467,Red-Local,Estudiantes
216.239.32.223,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,62467,TCP,60,2026-03-05 17:38:57,Equipo-76.180,Puerto 62467,Red-Local,Estudiantes
216.239.32.223,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,62467,TCP,60,2026-03-05 17:38:57,Equipo-76.180,Puerto 62467,Red-Local,Estudiantes
216.239.32.223,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,62467,TCP,60,2026-03-05 17:38:57,Equipo-76.180,Puerto 62467,Red-Local,Estudiantes
216.239.32.223,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,62467,TCP,60,2026-03-05 17:38:57,Equipo-76.180,Puerto 62467,Red-Local,Estudiantes
216.239.32.223,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,62467,TCP,60,2026-03-05 17:38:57,Equipo-76.180,Puerto 62467,Red-Local,Estudiantes
216.239.32.223,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,62467,TCP,60,2026-03-05 17:38:57,Equipo-76.180,Puerto 62467,Red-Local,Estudiantes
216.239.32.223,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,62467,TCP,60,2026-03-05 17:38:57,Equipo-76.180,Puerto 62467,Red-Local,Estudiantes
216.239.32.223,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,62467,TCP,60,2026-03-05 17:38:57,Equipo-76.180,Puerto 62467,Red-Local,Estudiantes
172.16.76.114,239.255.255.250,12:74:e4:80:b1:f9,d4:d8:53:5d:25:cd,59420,1900,UDP,167,2026-03-05 17:38:57,Android_ZDIDP2UQ,UPnP/SSDP,N/A,Estudiantes
216.239.32.223,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,62467,TCP,1162,2026-03-05 17:38:57,Equipo-76.180,Puerto 62467,Red-Local,Estudiantes
216.239.32.223,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,62467,TCP,81,2026-03-05 17:38:57,Equipo-76.180,Puerto 62467,Red-Local,Estudiantes
216.239.32.223,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,62467,TCP,60,2026-03-05 17:38:57,Equipo-76.180,Puerto 62467,Red-Local,Estudiantes
172.16.76.180,216.239.32.223,d4:d8:53:5d:25:cd,88:15:44:a7:ba:6c,62467,443,TCP,54,2026-03-05 17:38:57,Equipo-76.180,firebaselogging-pa.googleapis.com,N/A,Estudiantes
172.16.76.180,216.239.32.223,d4:d8:53:5d:25:cd,88:15:44:a7:ba:6c,62467,443,TCP,78,2026-03-05 17:38:57,Equipo-76.180,firebaselogging-pa.googleapis.com,N/A,Estudiantes
172.16.76.180,216.239.32.223,d4:d8:53:5d:25:cd,88:15:44:a7:ba:6c,62467,443,TCP,54,2026-03-05 17:38:57,Equipo-76.180,firebaselogging-pa.googleapis.com,N/A,Estudiantes
216.239.32.223,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,62467,TCP,60,2026-03-05 17:38:57,Equipo-76.180,Puerto 62467,Red-Local,Estudiantes
216.239.32.223,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,62467,TCP,60,2026-03-05 17:38:57,Equipo-76.180,Puerto 62467,Red-Local,Estudiantes
172.16.70.4,224.0.0.251,de:cd:c9:d2:7c:12,01:00:5e:00:00:fb,5353,5353,UDP,103,2026-03-05 17:38:57,Equipo-70.4,mdns.mcast.net,mdns.mcast.net,Estudiantes
172.16.76.180,13.107.5.93,d4:d8:53:5d:25:cd,88:15:44:a7:ba:6c,62468,443,TCP,66,2026-03-05 17:38:57,Equipo-76.180,default.exp-tas.com,N/A,Estudiantes
13.107.5.93,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,62468,TCP,66,2026-03-05 17:38:57,Equipo-76.180,Puerto 62468,Red-Local,Estudiantes
172.16.76.180,13.107.5.93,d4:d8:53:5d:25:cd,88:15:44:a7:ba:6c,62468,443,TCP,54,2026-03-05 17:38:57,Equipo-76.180,default.exp-tas.com,N/A,Estudiantes
172.16.76.180,13.107.5.93,d4:d8:53:5d:25:cd,88:15:44:a7:ba:6c,62468,443,TCP,571,2026-03-05 17:38:57,Equipo-76.180,default.exp-tas.com,N/A,Estudiantes
13.107.5.93,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,62468,TCP,60,2026-03-05 17:38:57,Equipo-76.180,Puerto 62468,Red-Local,Estudiantes
