IP Origen,IP Destino,Puerto Ori,Puerto Des,Protocolo,Longitud,Hora Captura,Equipo Local,SSID
10.20.53.78,104.18.18.125,60022,443,TCP,516,21:31:46,DESKTOP-G6APLIR,N/A
10.20.53.78,104.18.18.125,60022,443,TCP,85,21:31:46,DESKTOP-G6APLIR,N/A
10.20.53.78,239.255.255.250,58195,1900,UDP,212,21:31:46,DESKTOP-G6APLIR,N/A
104.18.18.125,10.20.53.78,443,60022,TCP,54,21:31:46,DESKTOP-G6APLIR,N/A
104.18.18.125,10.20.53.78,443,60022,TCP,135,21:31:46,DESKTOP-G6APLIR,N/A
10.20.53.78,104.18.18.125,60022,443,TCP,54,21:31:46,DESKTOP-G6APLIR,N/A
10.20.53.78,13.248.241.7,52619,443,TCP,93,21:31:46,DESKTOP-G6APLIR,N/A
10.20.53.78,75.2.76.8,61922,443,TCP,93,21:31:47,DESKTOP-G6APLIR,N/A
13.248.241.7,10.20.53.78,443,52619,TCP,93,21:31:47,DESKTOP-G6APLIR,N/A
10.20.53.78,13.248.241.7,52619,443,TCP,54,21:31:47,DESKTOP-G6APLIR,N/A
75.2.76.8,10.20.53.78,443,61922,TCP,93,21:31:47,DESKTOP-G6APLIR,N/A
10.20.53.78,3.227.113.226,61930,443,TCP,55,21:31:47,DESKTOP-G6APLIR,N/A
10.20.53.33,10.20.53.255,57621,57621,UDP,82,21:31:47,DESKTOP-G6APLIR,N/A
10.20.53.78,75.2.76.8,61922,443,TCP,54,21:31:47,DESKTOP-G6APLIR,N/A
3.227.113.226,10.20.53.78,443,61930,TCP,66,21:31:47,DESKTOP-G6APLIR,N/A
34.229.67.192,10.20.53.78,443,56919,TCP,54,21:31:47,DESKTOP-G6APLIR,N/A
10.20.53.78,34.229.67.192,56919,443,TCP,54,21:31:47,DESKTOP-G6APLIR,N/A
10.20.53.78,3.227.113.226,61930,443,TCP,55,21:31:48,DESKTOP-G6APLIR,N/A
3.227.113.226,10.20.53.78,443,61930,TCP,66,21:31:48,DESKTOP-G6APLIR,N/A
10.20.53.78,104.18.18.125,60022,443,TCP,688,21:31:48,DESKTOP-G6APLIR,N/A
10.20.53.78,104.18.18.125,60022,443,TCP,85,21:31:48,DESKTOP-G6APLIR,N/A
10.20.53.78,34.229.67.192,56919,443,TCP,93,21:31:48,DESKTOP-G6APLIR,N/A
10.20.53.33,224.0.0.251,5353,5353,UDP,119,21:31:48,DESKTOP-G6APLIR,N/A
10.20.53.78,10.20.53.33,64586,53,UDP,90,21:31:49,DESKTOP-G6APLIR,N/A
104.18.18.125,10.20.53.78,443,60022,TCP,54,21:31:49,DESKTOP-G6APLIR,N/A
34.229.67.192,10.20.53.78,443,56919,TCP,93,21:31:49,DESKTOP-G6APLIR,N/A
104.18.18.125,10.20.53.78,443,60022,TCP,135,21:31:49,DESKTOP-G6APLIR,N/A
10.20.53.78,34.229.67.192,56919,443,TCP,54,21:31:49,DESKTOP-G6APLIR,N/A
10.20.53.78,104.18.18.125,60022,443,TCP,54,21:31:49,DESKTOP-G6APLIR,N/A
10.20.53.78,98.85.3.34,52746,443,TCP,54,21:31:49,DESKTOP-G6APLIR,N/A
10.20.53.78,10.20.53.33,64586,53,UDP,90,21:31:49,DESKTOP-G6APLIR,N/A
10.20.53.33,10.20.53.78,53,64586,UDP,211,21:31:49,DESKTOP-G6APLIR,N/A
10.20.53.78,13.89.179.11,51925,443,TCP,66,21:31:49,DESKTOP-G6APLIR,N/A
10.20.53.33,10.20.53.78,53,64586,UDP,214,21:31:49,DESKTOP-G6APLIR,N/A
10.20.53.78,10.20.53.33,53,64586,UDP,242,21:31:49,DESKTOP-G6APLIR,N/A
13.89.179.11,10.20.53.78,443,51925,TCP,66,21:31:49,DESKTOP-G6APLIR,N/A
10.20.53.78,13.89.179.11,51925,443,TCP,54,21:31:49,DESKTOP-G6APLIR,N/A
10.20.53.78,13.89.179.11,51925,443,TCP,611,21:31:49,DESKTOP-G6APLIR,N/A
10.20.53.78,3.227.113.226,61930,443,TCP,55,21:31:49,DESKTOP-G6APLIR,N/A
10.20.53.78,172.215.132.18,63306,443,TCP,85,21:31:49,DESKTOP-G6APLIR,N/A
13.89.179.11,10.20.53.78,443,51925,TCP,1454,21:31:49,DESKTOP-G6APLIR,N/A
13.89.179.11,10.20.53.78,443,51925,TCP,1454,21:31:49,DESKTOP-G6APLIR,N/A
13.89.179.11,10.20.53.78,443,51925,TCP,1454,21:31:49,DESKTOP-G6APLIR,N/A
13.89.179.11,10.20.53.78,443,51925,TCP,1454,21:31:49,DESKTOP-G6APLIR,N/A
13.89.179.11,10.20.53.78,443,51925,TCP,817,21:31:49,DESKTOP-G6APLIR,N/A
3.227.113.226,10.20.53.78,443,61930,TCP,66,21:31:49,DESKTOP-G6APLIR,N/A
10.20.53.78,13.89.179.11,51925,443,TCP,54,21:31:49,DESKTOP-G6APLIR,N/A
10.20.53.78,104.18.18.125,60022,443,TCP,495,21:31:49,DESKTOP-G6APLIR,N/A
10.20.53.78,104.18.18.125,60022,443,TCP,85,21:31:49,DESKTOP-G6APLIR,N/A
10.20.53.78,13.89.179.11,51925,443,TCP,134,21:31:49,DESKTOP-G6APLIR,N/A
10.20.53.78,13.89.179.11,51925,443,TCP,1079,21:31:49,DESKTOP-G6APLIR,N/A
172.215.132.18,10.20.53.78,443,63306,TCP,54,21:31:49,DESKTOP-G6APLIR,N/A
10.20.53.78,10.20.53.255,53544,51007,UDP,186,21:31:49,DESKTOP-G6APLIR,N/A
13.89.179.11,10.20.53.78,443,51925,TCP,157,21:31:49,DESKTOP-G6APLIR,N/A
13.89.179.11,10.20.53.78,443,51925,TCP,54,21:31:49,DESKTOP-G6APLIR,N/A
13.89.179.11,10.20.53.78,443,51925,TCP,500,21:31:49,DESKTOP-G6APLIR,N/A
10.20.53.78,13.89.179.11,51925,443,TCP,54,21:31:49,DESKTOP-G6APLIR,N/A
104.18.18.125,10.20.53.78,443,60022,TCP,54,21:31:49,DESKTOP-G6APLIR,N/A
104.18.18.125,10.20.53.78,443,60022,TCP,135,21:31:49,DESKTOP-G6APLIR,N/A
10.20.53.78,104.18.18.125,60022,443,TCP,54,21:31:49,DESKTOP-G6APLIR,N/A
10.20.53.78,104.18.18.125,60022,443,TCP,1077,21:31:50,DESKTOP-G6APLIR,N/A
10.20.53.78,104.18.18.125,60022,443,TCP,85,21:31:50,DESKTOP-G6APLIR,N/A
104.18.18.125,10.20.53.78,443,60022,TCP,54,21:31:50,DESKTOP-G6APLIR,N/A
104.18.18.125,10.20.53.78,443,60022,TCP,135,21:31:50,DESKTOP-G6APLIR,N/A
10.20.53.78,104.18.18.125,60022,443,TCP,54,21:31:50,DESKTOP-G6APLIR,N/A
10.20.53.78,100.30.82.226,56733,443,TCP,93,21:31:50,DESKTOP-G6APLIR,N/A
10.20.53.78,3.227.113.226,61930,443,TCP,55,21:31:50,DESKTOP-G6APLIR,N/A
100.30.82.226,10.20.53.78,443,56733,TCP,93,21:31:50,DESKTOP-G6APLIR,N/A
10.20.53.78,100.30.82.226,56733,443,TCP,54,21:31:50,DESKTOP-G6APLIR,N/A
3.227.113.226,10.20.53.78,443,61930,TCP,66,21:31:50,DESKTOP-G6APLIR,N/A
10.20.53.78,34.229.67.192,53023,443,TCP,93,21:31:50,DESKTOP-G6APLIR,N/A
34.229.67.192,10.20.53.78,443,53023,TCP,93,21:31:50,DESKTOP-G6APLIR,N/A
10.20.53.78,34.229.67.192,53023,443,TCP,54,21:31:50,DESKTOP-G6APLIR,N/A
10.20.53.78,142.250.115.95,62426,443,UDP,71,21:31:51,DESKTOP-G6APLIR,N/A
10.20.53.78,104.18.18.125,60022,443,TCP,745,21:31:51,DESKTOP-G6APLIR,N/A
10.20.53.78,104.18.18.125,60022,443,TCP,85,21:31:51,DESKTOP-G6APLIR,N/A
142.250.115.95,10.20.53.78,443,62426,UDP,66,21:31:51,DESKTOP-G6APLIR,N/A
104.18.18.125,10.20.53.78,443,60022,TCP,54,21:31:51,DESKTOP-G6APLIR,N/A
104.18.18.125,10.20.53.78,443,60022,TCP,135,21:31:51,DESKTOP-G6APLIR,N/A
10.20.53.78,3.227.113.226,61930,443,TCP,55,21:31:51,DESKTOP-G6APLIR,N/A
10.20.53.78,104.18.18.125,60022,443,TCP,54,21:31:51,DESKTOP-G6APLIR,N/A
3.227.113.226,10.20.53.78,443,61930,TCP,66,21:31:51,DESKTOP-G6APLIR,N/A
10.20.53.78,104.208.203.88,52890,443,TCP,97,21:31:51,DESKTOP-G6APLIR,N/A
104.208.203.88,10.20.53.78,443,52890,TCP,228,21:31:52,DESKTOP-G6APLIR,N/A
10.20.53.78,104.208.203.88,52890,443,TCP,54,21:31:52,DESKTOP-G6APLIR,N/A
10.20.53.78,142.251.116.84,52604,443,TCP,55,21:31:52,DESKTOP-G6APLIR,N/A
10.20.53.78,3.227.113.226,61930,443,TCP,55,21:31:52,DESKTOP-G6APLIR,N/A
142.251.116.84,10.20.53.78,443,52604,TCP,66,21:31:52,DESKTOP-G6APLIR,N/A
10.20.53.78,98.95.185.24,57223,443,TCP,93,21:31:52,DESKTOP-G6APLIR,N/A
3.227.113.226,10.20.53.78,443,61930,TCP,66,21:31:52,DESKTOP-G6APLIR,N/A
98.95.185.24,10.20.53.78,443,57223,TCP,93,21:31:52,DESKTOP-G6APLIR,N/A
10.20.53.78,98.95.185.24,57223,443,TCP,54,21:31:53,DESKTOP-G6APLIR,N/A
34.229.67.192,10.20.53.78,443,53023,TCP,54,21:31:53,DESKTOP-G6APLIR,N/A
10.20.53.78,34.229.67.192,53023,443,TCP,54,21:31:53,DESKTOP-G6APLIR,N/A
10.20.53.78,10.20.53.255,53544,51007,UDP,186,21:31:53,DESKTOP-G6APLIR,N/A
10.20.53.78,104.18.18.125,60022,443,TCP,644,21:31:53,DESKTOP-G6APLIR,N/A
10.20.53.78,104.18.18.125,60022,443,TCP,85,21:31:53,DESKTOP-G6APLIR,N/A
10.20.53.78,3.227.113.226,61930,443,TCP,55,21:31:53,DESKTOP-G6APLIR,N/A
104.18.18.125,10.20.53.78,443,60022,TCP,54,21:31:53,DESKTOP-G6APLIR,N/A
10.20.53.78,10.20.53.33,58157,53,UDP,92,21:31:53,DESKTOP-G6APLIR,N/A
104.18.18.125,10.20.53.78,443,60022,TCP,135,21:31:54,DESKTOP-G6APLIR,N/A
3.227.113.226,10.20.53.78,443,61930,TCP,66,21:31:54,DESKTOP-G6APLIR,N/A
10.20.53.33,10.20.53.78,53,58157,UDP,212,21:31:54,DESKTOP-G6APLIR,N/A
10.20.53.78,20.42.65.88,51930,443,TCP,66,21:31:54,DESKTOP-G6APLIR,N/A
10.20.53.78,104.18.18.125,60022,443,TCP,54,21:31:54,DESKTOP-G6APLIR,N/A
20.42.65.88,10.20.53.78,443,51930,TCP,66,21:31:54,DESKTOP-G6APLIR,N/A
10.20.53.78,20.42.65.88,51930,443,TCP,54,21:31:54,DESKTOP-G6APLIR,N/A
10.20.53.78,20.42.65.88,51930,443,TCP,613,21:31:54,DESKTOP-G6APLIR,N/A
10.20.53.78,20.42.65.88,51930,443,TCP,613,21:31:54,DESKTOP-G6APLIR,N/A
20.42.65.88,10.20.53.78,443,51930,TCP,1454,21:31:54,DESKTOP-G6APLIR,N/A
20.42.65.88,10.20.53.78,443,51930,TCP,1454,21:31:54,DESKTOP-G6APLIR,N/A
20.42.65.88,10.20.53.78,443,51930,TCP,1454,21:31:54,DESKTOP-G6APLIR,N/A
20.42.65.88,10.20.53.78,443,51930,TCP,1454,21:31:54,DESKTOP-G6APLIR,N/A
20.42.65.88,10.20.53.78,443,51930,TCP,818,21:31:54,DESKTOP-G6APLIR,N/A
20.42.65.88,10.20.53.78,443,51930,TCP,1454,21:31:54,DESKTOP-G6APLIR,N/A
10.20.53.78,20.42.65.88,51930,443,TCP,66,21:31:54,DESKTOP-G6APLIR,N/A
10.20.53.78,20.42.65.88,51930,443,TCP,134,21:31:54,DESKTOP-G6APLIR,N/A
10.20.53.78,20.42.65.88,51930,443,TCP,1090,21:31:54,DESKTOP-G6APLIR,N/A
20.42.65.88,10.20.53.78,443,51930,TCP,66,21:31:54,DESKTOP-G6APLIR,N/A
20.42.65.88,10.20.53.78,443,51930,TCP,157,21:31:54,DESKTOP-G6APLIR,N/A
20.42.65.88,10.20.53.78,443,51930,TCP,54,21:31:54,DESKTOP-G6APLIR,N/A
20.42.65.88,10.20.53.78,443,51930,TCP,500,21:31:54,DESKTOP-G6APLIR,N/A
10.20.53.78,20.42.65.88,51930,443,TCP,54,21:31:54,DESKTOP-G6APLIR,N/A
10.20.53.78,162.254.194.56,52973,443,TCP,113,21:31:54,DESKTOP-G6APLIR,N/A
162.254.194.56,10.20.53.78,443,52973,TCP,54,21:31:54,DESKTOP-G6APLIR,N/A
10.20.53.78,3.227.113.226,61930,443,TCP,55,21:31:55,DESKTOP-G6APLIR,N/A
10.20.53.78,104.18.18.125,60022,443,TCP,777,21:31:55,DESKTOP-G6APLIR,N/A
10.20.53.78,104.18.18.125,60022,443,TCP,85,21:31:55,DESKTOP-G6APLIR,N/A
3.227.113.226,10.20.53.78,443,61930,TCP,66,21:31:55,DESKTOP-G6APLIR,N/A
104.18.18.125,10.20.53.78,443,60022,TCP,54,21:31:55,DESKTOP-G6APLIR,N/A
104.18.18.125,10.20.53.78,443,60022,TCP,135,21:31:55,DESKTOP-G6APLIR,N/A
10.20.53.78,104.18.18.125,60022,443,TCP,54,21:31:55,DESKTOP-G6APLIR,N/A
10.20.53.78,104.18.19.125,53025,443,TCP,93,21:31:56,DESKTOP-G6APLIR,N/A
142.250.115.95,10.20.53.78,443,62426,UDP,200,21:31:56,DESKTOP-G6APLIR,N/A
10.20.53.78,3.227.113.226,61930,443,TCP,55,21:31:56,DESKTOP-G6APLIR,N/A
10.20.53.78,142.250.115.95,62426,443,UDP,74,21:31:56,DESKTOP-G6APLIR,N/A
104.18.19.125,10.20.53.78,443,53025,TCP,93,21:31:56,DESKTOP-G6APLIR,N/A
10.20.53.78,104.18.19.125,53025,443,TCP,54,21:31:56,DESKTOP-G6APLIR,N/A
3.227.113.226,10.20.53.78,443,61930,TCP,66,21:31:56,DESKTOP-G6APLIR,N/A
10.20.53.78,104.18.18.125,60022,443,TCP,514,21:31:56,DESKTOP-G6APLIR,N/A
10.20.53.78,104.18.18.125,60022,443,TCP,85,21:31:56,DESKTOP-G6APLIR,N/A
104.18.18.125,10.20.53.78,443,60022,TCP,54,21:31:56,DESKTOP-G6APLIR,N/A
104.18.18.125,10.20.53.78,443,60022,TCP,135,21:31:56,DESKTOP-G6APLIR,N/A
10.20.53.78,104.18.18.125,60022,443,TCP,54,21:31:56,DESKTOP-G6APLIR,N/A
100.30.82.226,10.20.53.78,443,56733,TCP,54,21:31:56,DESKTOP-G6APLIR,N/A
10.20.53.78,100.30.82.226,56733,443,TCP,54,21:31:56,DESKTOP-G6APLIR,N/A
10.20.53.78,13.248.241.7,52619,443,TCP,93,21:31:57,DESKTOP-G6APLIR,N/A
10.20.53.78,75.2.76.8,61922,443,TCP,93,21:31:57,DESKTOP-G6APLIR,N/A
13.248.241.7,10.20.53.78,443,52619,TCP,93,21:31:57,DESKTOP-G6APLIR,N/A
10.20.53.78,13.248.241.7,52619,443,TCP,54,21:31:57,DESKTOP-G6APLIR,N/A
10.20.53.78,3.227.113.226,61930,443,TCP,55,21:31:57,DESKTOP-G6APLIR,N/A
75.2.76.8,10.20.53.78,443,61922,TCP,93,21:31:57,DESKTOP-G6APLIR,N/A
10.20.53.78,75.2.76.8,61922,443,TCP,54,21:31:57,DESKTOP-G6APLIR,N/A
3.227.113.226,10.20.53.78,443,61930,TCP,66,21:31:57,DESKTOP-G6APLIR,N/A
10.20.53.78,10.20.53.255,53544,51007,UDP,186,21:31:57,DESKTOP-G6APLIR,N/A
10.20.53.78,3.227.113.226,61930,443,TCP,55,21:31:58,DESKTOP-G6APLIR,N/A
10.20.53.78,172.215.132.18,63306,443,TCP,82,21:31:58,DESKTOP-G6APLIR,N/A
3.227.113.226,10.20.53.78,443,61930,TCP,66,21:31:58,DESKTOP-G6APLIR,N/A
172.215.132.18,10.20.53.78,443,63306,TCP,54,21:31:58,DESKTOP-G6APLIR,N/A
10.20.53.78,104.18.18.125,60022,443,TCP,643,21:31:58,DESKTOP-G6APLIR,N/A
10.20.53.78,104.18.18.125,60022,443,TCP,85,21:31:58,DESKTOP-G6APLIR,N/A
104.18.18.125,10.20.53.78,443,60022,TCP,54,21:31:59,DESKTOP-G6APLIR,N/A
104.18.18.125,10.20.53.78,443,60022,TCP,346,21:31:59,DESKTOP-G6APLIR,N/A
10.20.53.78,34.229.67.192,56919,443,TCP,93,21:31:59,DESKTOP-G6APLIR,N/A
10.20.53.78,104.18.18.125,60022,443,TCP,54,21:31:59,DESKTOP-G6APLIR,N/A
34.229.67.192,10.20.53.78,443,56919,TCP,93,21:31:59,DESKTOP-G6APLIR,N/A
10.20.53.78,10.20.53.33,58157,53,UDP,74,21:31:59,DESKTOP-G6APLIR,N/A
10.20.53.78,34.229.67.192,56919,443,TCP,54,21:31:59,DESKTOP-G6APLIR,N/A
10.20.53.33,10.20.53.78,53,58157,UDP,249,21:31:59,DESKTOP-G6APLIR,N/A
10.20.53.78,98.91.12.244,51935,443,TCP,66,21:31:59,DESKTOP-G6APLIR,N/A
98.91.12.244,10.20.53.78,443,51935,TCP,66,21:31:59,DESKTOP-G6APLIR,N/A
10.20.53.78,98.91.12.244,51935,443,TCP,54,21:31:59,DESKTOP-G6APLIR,N/A
10.20.53.78,98.91.12.244,51935,443,TCP,571,21:31:59,DESKTOP-G6APLIR,N/A
10.20.53.78,3.227.113.226,61930,443,TCP,55,21:31:59,DESKTOP-G6APLIR,N/A
98.91.12.244,10.20.53.78,443,51935,TCP,54,21:31:59,DESKTOP-G6APLIR,N/A
98.91.12.244,10.20.53.78,443,51935,TCP,1454,21:31:59,DESKTOP-G6APLIR,N/A
98.91.12.244,10.20.53.78,443,51935,TCP,1454,21:31:59,DESKTOP-G6APLIR,N/A
10.20.53.78,98.91.12.244,51935,443,TCP,54,21:31:59,DESKTOP-G6APLIR,N/A
3.227.113.226,10.20.53.78,443,61930,TCP,66,21:31:59,DESKTOP-G6APLIR,N/A
98.91.12.244,10.20.53.78,443,51935,TCP,1454,21:31:59,DESKTOP-G6APLIR,N/A
98.91.12.244,10.20.53.78,443,51935,TCP,226,21:31:59,DESKTOP-G6APLIR,N/A
10.20.53.78,98.91.12.244,51935,443,TCP,54,21:31:59,DESKTOP-G6APLIR,N/A
10.20.53.78,98.91.12.244,51935,443,TCP,1670,21:31:59,DESKTOP-G6APLIR,N/A
10.20.53.78,104.18.18.125,60022,443,TCP,559,21:31:59,DESKTOP-G6APLIR,N/A
10.20.53.78,104.18.18.125,60022,443,TCP,85,21:31:59,DESKTOP-G6APLIR,N/A
10.20.53.78,98.91.12.244,51935,443,TCP,1454,21:31:59,DESKTOP-G6APLIR,N/A
98.91.12.244,10.20.53.78,443,51935,TCP,54,21:31:59,DESKTOP-G6APLIR,N/A
98.91.12.244,10.20.53.78,443,51935,TCP,233,21:31:59,DESKTOP-G6APLIR,N/A
104.18.18.125,10.20.53.78,443,60022,TCP,54,21:31:59,DESKTOP-G6APLIR,N/A
98.91.12.244,10.20.53.78,443,51935,TCP,54,21:31:59,DESKTOP-G6APLIR,N/A
104.18.18.125,10.20.53.78,443,60022,TCP,135,21:31:59,DESKTOP-G6APLIR,N/A
10.20.53.78,98.91.12.244,51935,443,TCP,533,21:31:59,DESKTOP-G6APLIR,N/A
10.20.53.78,104.18.18.125,60022,443,TCP,54,21:31:59,DESKTOP-G6APLIR,N/A
98.91.12.244,10.20.53.78,443,51935,TCP,66,21:31:59,DESKTOP-G6APLIR,N/A
98.91.12.244,10.20.53.78,443,51935,TCP,66,21:31:59,DESKTOP-G6APLIR,N/A
98.91.12.244,10.20.53.78,443,51935,TCP,449,21:31:59,DESKTOP-G6APLIR,N/A
98.91.12.244,10.20.53.78,443,51935,TCP,54,21:31:59,DESKTOP-G6APLIR,N/A
10.20.53.78,98.91.12.244,51935,443,TCP,54,21:31:59,DESKTOP-G6APLIR,N/A
10.20.53.78,98.91.12.244,51935,443,TCP,78,21:31:59,DESKTOP-G6APLIR,N/A
10.20.53.78,98.91.12.244,51935,443,TCP,54,21:31:59,DESKTOP-G6APLIR,N/A
10.20.53.78,104.18.18.125,60022,443,TCP,1072,21:32:00,DESKTOP-G6APLIR,N/A
10.20.53.78,104.18.18.125,60022,443,TCP,85,21:32:00,DESKTOP-G6APLIR,N/A
98.91.12.244,10.20.53.78,443,51935,TCP,54,21:32:00,DESKTOP-G6APLIR,N/A
104.18.18.125,10.20.53.78,443,60022,TCP,54,21:32:00,DESKTOP-G6APLIR,N/A
104.18.18.125,10.20.53.78,443,60022,TCP,135,21:32:00,DESKTOP-G6APLIR,N/A
10.20.53.78,104.18.18.125,60022,443,TCP,54,21:32:00,DESKTOP-G6APLIR,N/A
10.20.53.78,3.227.113.226,61930,443,TCP,55,21:32:00,DESKTOP-G6APLIR,N/A
10.20.53.78,100.30.82.226,56733,443,TCP,93,21:32:00,DESKTOP-G6APLIR,N/A
3.227.113.226,10.20.53.78,443,61930,TCP,66,21:32:00,DESKTOP-G6APLIR,N/A
100.30.82.226,10.20.53.78,443,56733,TCP,93,21:32:00,DESKTOP-G6APLIR,N/A
10.20.53.78,100.30.82.226,56733,443,TCP,54,21:32:00,DESKTOP-G6APLIR,N/A
172.215.132.18,10.20.53.78,443,63306,TCP,81,21:32:00,DESKTOP-G6APLIR,N/A
10.20.53.78,172.215.132.18,63306,443,TCP,54,21:32:00,DESKTOP-G6APLIR,N/A
10.20.53.78,34.229.67.192,53023,443,TCP,93,21:32:00,DESKTOP-G6APLIR,N/A
34.229.67.192,10.20.53.78,443,53023,TCP,93,21:32:01,DESKTOP-G6APLIR,N/A
10.20.53.78,34.229.67.192,53023,443,TCP,54,21:32:01,DESKTOP-G6APLIR,N/A
10.20.53.78,52.5.244.97,52984,443,TCP,55,21:32:01,DESKTOP-G6APLIR,N/A
10.20.53.78,104.18.18.125,60022,443,TCP,852,21:32:01,DESKTOP-G6APLIR,N/A
10.20.53.78,104.18.18.125,60022,443,TCP,85,21:32:01,DESKTOP-G6APLIR,N/A
52.5.244.97,10.20.53.78,443,52984,TCP,66,21:32:01,DESKTOP-G6APLIR,N/A
104.18.18.125,10.20.53.78,443,60022,TCP,89,21:32:01,DESKTOP-G6APLIR,N/A
104.18.18.125,10.20.53.78,443,60022,TCP,89,21:32:01,DESKTOP-G6APLIR,N/A
10.20.53.78,104.18.18.125,60022,443,TCP,54,21:32:01,DESKTOP-G6APLIR,N/A
104.18.18.125,10.20.53.78,443,60022,TCP,135,21:32:01,DESKTOP-G6APLIR,N/A
10.20.53.78,104.18.18.125,60022,443,TCP,54,21:32:01,DESKTOP-G6APLIR,N/A
10.20.53.78,3.227.113.226,61930,443,TCP,55,21:32:01,DESKTOP-G6APLIR,N/A
10.20.53.78,10.20.53.255,53544,51007,UDP,186,21:32:01,DESKTOP-G6APLIR,N/A
3.227.113.226,10.20.53.78,443,61930,TCP,66,21:32:01,DESKTOP-G6APLIR,N/A
10.20.53.78,142.250.26.94,65044,443,UDP,1292,21:32:01,DESKTOP-G6APLIR,N/A
10.20.53.78,142.250.26.94,65044,443,UDP,1292,21:32:01,DESKTOP-G6APLIR,N/A
10.20.53.78,142.250.26.94,65044,443,UDP,118,21:32:01,DESKTOP-G6APLIR,N/A
10.20.53.78,142.250.26.94,65044,443,UDP,544,21:32:01,DESKTOP-G6APLIR,N/A
142.250.26.94,10.20.53.78,443,65044,UDP,82,21:32:02,DESKTOP-G6APLIR,N/A
142.250.26.94,10.20.53.78,443,65044,UDP,1292,21:32:02,DESKTOP-G6APLIR,N/A
142.250.26.94,10.20.53.78,443,65044,UDP,1292,21:32:02,DESKTOP-G6APLIR,N/A
142.250.26.94,10.20.53.78,443,65044,UDP,326,21:32:02,DESKTOP-G6APLIR,N/A
142.250.26.94,10.20.53.78,443,65044,UDP,986,21:32:02,DESKTOP-G6APLIR,N/A
142.250.26.94,10.20.53.78,443,65044,UDP,70,21:32:02,DESKTOP-G6APLIR,N/A
142.250.26.94,10.20.53.78,443,65044,UDP,570,21:32:02,DESKTOP-G6APLIR,N/A
10.20.53.78,142.250.26.94,65044,443,UDP,1292,21:32:02,DESKTOP-G6APLIR,N/A
10.20.53.78,142.250.26.94,65044,443,UDP,82,21:32:02,DESKTOP-G6APLIR,N/A
10.20.53.78,142.250.26.94,65044,443,UDP,115,21:32:02,DESKTOP-G6APLIR,N/A
10.20.53.78,142.250.26.94,65044,443,UDP,73,21:32:02,DESKTOP-G6APLIR,N/A
10.20.53.78,142.250.26.94,65044,443,UDP,78,21:32:02,DESKTOP-G6APLIR,N/A
142.250.26.94,10.20.53.78,443,65044,UDP,164,21:32:02,DESKTOP-G6APLIR,N/A
142.250.26.94,10.20.53.78,443,65044,UDP,65,21:32:02,DESKTOP-G6APLIR,N/A
10.20.53.78,142.250.26.94,65044,443,UDP,74,21:32:02,DESKTOP-G6APLIR,N/A
10.20.53.78,3.227.113.226,61930,443,TCP,55,21:32:02,DESKTOP-G6APLIR,N/A
3.227.113.226,10.20.53.78,443,61930,TCP,66,21:32:02,DESKTOP-G6APLIR,N/A
10.20.53.78,98.95.185.24,57223,443,TCP,93,21:32:03,DESKTOP-G6APLIR,N/A
98.95.185.24,10.20.53.78,443,57223,TCP,93,21:32:03,DESKTOP-G6APLIR,N/A
10.20.53.78,98.95.185.24,57223,443,TCP,54,21:32:03,DESKTOP-G6APLIR,N/A
10.20.53.78,104.18.18.125,60022,443,TCP,643,21:32:03,DESKTOP-G6APLIR,N/A
10.20.53.78,104.18.18.125,60022,443,TCP,85,21:32:03,DESKTOP-G6APLIR,N/A
10.20.53.78,3.227.113.226,61930,443,TCP,55,21:32:04,DESKTOP-G6APLIR,N/A
104.18.18.125,10.20.53.78,443,60022,TCP,54,21:32:04,DESKTOP-G6APLIR,N/A
104.18.18.125,10.20.53.78,443,60022,TCP,135,21:32:04,DESKTOP-G6APLIR,N/A
10.20.53.78,104.18.18.125,60022,443,TCP,54,21:32:04,DESKTOP-G6APLIR,N/A
3.227.113.226,10.20.53.78,443,61930,TCP,66,21:32:04,DESKTOP-G6APLIR,N/A
10.20.53.78,172.215.132.18,63306,443,TCP,85,21:32:04,DESKTOP-G6APLIR,N/A
172.215.132.18,10.20.53.78,443,63306,TCP,54,21:32:04,DESKTOP-G6APLIR,N/A
10.20.53.78,104.18.18.125,60022,443,TCP,824,21:32:05,DESKTOP-G6APLIR,N/A
10.20.53.78,104.18.18.125,60022,443,TCP,85,21:32:05,DESKTOP-G6APLIR,N/A
10.20.53.78,3.227.113.226,61930,443,TCP,55,21:32:05,DESKTOP-G6APLIR,N/A
104.18.18.125,10.20.53.78,443,60022,TCP,89,21:32:05,DESKTOP-G6APLIR,N/A
104.18.18.125,10.20.53.78,443,60022,TCP,89,21:32:05,DESKTOP-G6APLIR,N/A
3.227.113.226,10.20.53.78,443,61930,TCP,66,21:32:05,DESKTOP-G6APLIR,N/A
104.18.18.125,10.20.53.78,443,60022,TCP,135,21:32:05,DESKTOP-G6APLIR,N/A
10.20.53.78,104.18.18.125,60022,443,TCP,54,21:32:05,DESKTOP-G6APLIR,N/A
10.20.53.78,10.20.53.255,53544,51007,UDP,186,21:32:05,DESKTOP-G6APLIR,N/A
10.20.53.78,104.18.19.125,53025,443,TCP,93,21:32:06,DESKTOP-G6APLIR,N/A
104.18.19.125,10.20.53.78,443,53025,TCP,93,21:32:06,DESKTOP-G6APLIR,N/A
